VC30215	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16038330	15906115	0	80	3271	15658449	334799	15982	8465	6335	4705	3425	1969	1042	607	303	217	211	238	332	512	739	1033616	854813	660690	479658	332992	222586	140942	87062	53027	33131	
VC30216	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	21649238	21499603	0	69	4637	21131661	454653	22851	12044	8908	6589	4587	2839	1451	733	356	198	166	212	369	673	948	1465426	1233424	964979	704448	492705	334586	212887	132396	81260	51315	
VC30217	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	20204567	20005198	0	86	6982	19721609	424033	20657	10969	8316	6086	4146	2520	1326	710	348	205	215	303	545	1068	1511	1307796	1089763	848258	621051	435465	294614	188682	118365	74842	51076	
VC30218	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18879695	18676846	0	76	5163	18429646	396118	19447	10128	7577	5658	3838	2263	1226	607	275	176	192	233	381	744	1186	1226177	1021389	798315	583258	409965	278495	179043	111969	69445	44103	
VC30219	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	23039879	22889188	0	66	2495	22489750	484682	23420	12603	9438	7117	4951	2886	1531	666	385	207	176	220	349	660	838	1521511	1273234	997293	728726	513645	350835	223424	140202	86597	55018	
VC30220	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	21986560	21791307	0	78	4165	21461325	460252	22718	12209	9214	6699	4879	2723	1459	765	369	247	218	327	540	982	1634	1485581	1248828	980223	719872	507712	346790	222878	139561	86977	55145	
VC30222	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	19137394	18331083	0	60	8134	18686575	394783	19866	10738	8043	5963	4108	2409	1213	668	332	207	160	205	377	676	1071	1335285	1129976	899315	679166	501851	368542	259925	177747	117859	74946	
VC30223	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	25544778	25352594	0	73	2591	24944538	526494	26014	14149	10603	7751	5196	3180	1707	859	412	254	210	339	555	983	1534	1711406	1440331	1130921	833736	588521	402063	256973	161382	99387	63548	
VC30224	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	8155652	8097426	0	80	7727	7958294	171903	8685	4799	3568	2749	1892	1035	579	304	145	101	102	127	274	418	677	553194	469783	373065	278464	199071	137810	90662	57992	36431	23706	
VC30225	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	23621346	23488394	0	70	7569	23061953	489998	24731	13391	10143	7349	5289	3085	1598	817	402	213	182	201	442	643	909	1576287	1317826	1024629	744260	518610	349477	223854	138676	85937	54687	
VC30226	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16912982	16852777	0	68	006	16505409	356890	18034	9717	7497	5557	3791	2274	1121	539	300	144	121	187	312	492	597	1137670	954071	750439	550416	384894	262514	167147	104483	64316	40865	
VC30228	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17860853	16927706	0	55	6661	17439017	369899	18594	10135	7599	5540	3811	2253	1196	597	292	146	135	180	295	411	753	1233670	1041355	829733	628983	467343	345800	246685	172157	113877	72876	
VC30230	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18956474	18407378	0	65	4797	18510189	393025	19137	10130	7559	5506	3940	2288	1229	576	304	158	146	197	374	675	1041	1234847	1038898	821981	616016	449977	321936	221424	149767	96967	62284	
VC30231	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18411258	18254966	0	62	6075	17977917	382512	18487	9872	7482	5399	3821	2186	1227	576	262	144	125	122	211	377	538	1204012	999813	780165	569985	398362	268017	170564	106432	64967	40993	
VC30232	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	11471716	11343254	0	74	9324	11205225	234788	11365	6029	4497	3434	2305	1319	706	347	182	114	94	113	203	368	627	729794	603632	465883	336942	234605	158553	100591	62730	38455	24320	
VC30233	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	10552084	9571806	0	50	6729	10307761	215540	10120	5460	4074	3052	2068	1232	670	333	142	91	82	112	205	372	770	684180	590052	487440	391213	315250	256996	201599	151912	104863	68680	
VC30234	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17313988	16765395	0	74	4593	16904692	358990	17665	9481	6978	5315	3637	2128	1160	538	289	204	183	263	420	744	1301	1139564	954504	752876	562037	408657	293673	201320	135616	87884	56133	
VC30235	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13215463	12803343	0	65	2283	12898158	280504	13506	7167	5122	3711	2654	1461	788	371	200	129	120	163	259	462	688	835550	697314	550741	412461	299233	215400	149809	101540	65715	42393	
VC30236	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14861750	14729313	0	64	5106	14512036	310299	14809	7564	5713	4146	2822	1648	837	451	205	111	96	115	201	272	425	923438	760162	586073	424253	292207	196757	124328	76623	46768	29557	
VC30237	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15447770	15313011	0	69	5194	15083772	322308	15124	8258	5941	4289	2941	1755	903	479	237	116	109	165	268	443	662	978362	810915	628569	457885	319125	215348	136493	85039	52250	33190	
VC30239	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12694464	12442721	0	62	6197	12394229	264808	13026	6915	5075	3787	2526	1494	781	379	185	110	80	97	195	282	495	839669	696829	540345	396778	279579	193772	127794	81699	51748	32810	
VC30240	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	9976475	9881634	0	84	2755	9732406	213740	10574	5723	4164	3087	2157	1228	676	355	163	112	95	158	332	544	961	675846	569125	448462	332102	235303	161558	104634	66002	41503	26324	
VC30241	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16400643	16085572	0	70	3554	16007849	346532	16956	8813	6558	4681	3270	1896	966	453	223	144	149	218	357	612	966	1057121	881441	689283	507642	362204	252996	167614	110345	69466	44339	
VC30242	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13992338	13897948	0	72	5953	13657777	296286	14385	7178	5585	3955	2668	1567	835	407	216	121	117	141	227	368	505	859869	705353	542419	389516	268545	180213	113276	69321	42526	26574	
VC30243	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	10603689	10230295	0	88	0592	10350333	222048	10686	5660	4245	3090	2166	1264	670	379	189	149	148	235	434	757	1236	691873	583397	463980	350844	258953	189606	133092	91365	60624	38543	
VC30257	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	23720963	22790862	0	62	3067	23154539	494111	24789	13593	10470	8132	5758	3581	1887	954	434	255	147	173	302	680	1158	1582118	1360332	1097196	840347	633812	477266	345599	244141	164877	108999	
VC30262	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	21625859	19443785	0	63	3778	21125725	435483	21036	11555	9092	6727	5071	3062	1635	781	434	225	218	298	499	1229	2789	1413281	1237589	1040487	845661	696822	577967	464888	356132	252995	168247	
VC40083	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14060294	13594003	0	78	4161	13731178	282726	14637	8626	6539	5093	3745	2322	1266	686	356	184	129	161	278	802	1566	991096	866199	707359	542214	409804	305052	218745	153930	103992	69122	
VC40170	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14315271	14208893	0	77	7358	13977022	289804	15780	9105	7149	5476	3930	2500	1296	659	366	156	115	152	226	569	966	1017136	881796	709614	530049	381886	269906	178126	116363	74055	48628	
VC40294	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	6788327	6560846	0	94	2955	6629229	135611	7173	4102	3160	2612	1894	1220	629	336	160	86	71	70	175	544	1255	477607	419329	342836	262271	199072	149635	107935	76915	51402	34235	
VC40347	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	4612002	4419459	0	79	6073	4503367	93779	4726	2633	2091	1627	1186	718	378	202	110	65	52	59	127	304	578	318711	277692	227295	175045	134055	101543	73531	52794	36045	23414	
VC40491	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	11355211	11327631	0	80	4109	11097582	220001	11704	7049	5459	4382	3130	1877	988	505	302	136	129	128	238	598	1003	832748	724238	582669	434407	312931	218141	142775	90298	57140	36886	
VC40492	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13268313	13155076	0	76	0258	12961604	265883	13470	7740	5860	4549	3252	1907	1057	560	261	157	108	134	265	530	976	923955	788197	627412	465110	334006	232550	153882	99292	62195	40354	
VC40493	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13035742	12984062	0	77	089	12732283	265035	13158	7164	5482	4160	2950	1733	988	486	261	142	111	137	210	487	955	887901	748804	587273	432843	305393	211596	134849	84954	52673	33695	
VC40494	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12557164	12508352	0	78	2792	12266378	253355	12621	6997	5412	4134	2853	1695	968	449	222	126	105	112	230	552	955	857723	725412	569806	419370	296281	203977	130398	82232	51372	32624	
VC40495	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13303717	13254795	0	70	2805	12994441	269683	13564	7371	5705	4466	3210	1960	1013	508	243	121	88	118	187	364	675	917155	777439	615017	453748	321733	221360	142984	90727	56192	36159	
VC40496	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12601225	12562515	0	73	518	12309527	253913	12760	7151	5507	4124	2979	1793	1021	467	225	110	71	120	218	426	813	872814	741360	586863	431807	307485	210413	135939	85695	53334	34322	
VC40499	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13961800	13885000	0	71	5472	13644753	274259	14278	8117	6225	4787	3390	2039	1089	538	272	154	124	140	234	513	888	990093	845333	672424	499060	356896	248764	161707	102766	64186	41710	
VC40500	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12763558	12630405	0	72	2467	12464141	262233	12938	6857	5279	4054	2845	1801	908	499	243	121	96	105	208	400	830	865252	729935	576343	428582	307561	214144	141750	91767	58082	36611	
VC40501	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	19865958	19774448	0	71	174	19400617	408439	19851	10790	8254	6105	4197	2522	1289	669	317	191	187	232	383	772	1143	1347210	1129076	887757	655313	464245	318776	205303	130156	79919	50376	
VC40503	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12925189	12877438	0	74	5097	12622390	263993	13270	7262	5582	4365	3008	1861	1023	501	234	118	113	126	213	400	730	885639	745172	588371	432973	305814	210530	135171	85592	52989	34055	
VC40504	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12305053	12264055	0	71	9425	12018718	250256	12467	6921	5178	3903	2804	1626	867	472	202	116	84	108	148	386	797	834673	703975	552739	406197	287530	195663	125959	78949	49071	31030	
VC40505	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13283371	13227658	0	75	9562	12975110	268062	13607	7610	5691	4441	3122	1837	1016	546	263	135	108	117	231	516	959	918228	779693	616684	454358	323024	222435	143862	90235	56137	36240	
VC40506	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13521338	13385309	0	77	2208	13208054	270909	13730	7922	6177	4629	3491	2090	1069	536	262	151	127	167	255	584	1185	950612	814585	651671	488645	353166	248740	164807	107584	68131	44511	
VC40508	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13596326	13557761	0	71	2363	13280042	275600	13776	7789	5877	4531	3231	1900	977	474	259	126	110	136	204	451	843	942800	800063	632424	465814	329942	226476	145445	90809	56714	36329	
VC40509	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14163570	14112029	0	95	128	13833403	284860	14157	8212	6418	4867	3526	2168	1132	623	317	150	139	201	369	948	2080	1010971	862876	687679	510119	365455	252482	162938	103639	64575	41419	
VC40510	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13972648	13662077	0	67	831	13648731	282707	14181	7776	5894	4394	3206	1919	1041	516	265	139	125	133	240	503	878	949313	807646	647544	485908	356095	258008	177829	119723	77275	50430	
VC40512	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13485638	12794034	0	62	9122	13180319	266131	13359	7265	5885	4422	3111	1923	1052	475	253	116	80	106	177	366	598	902043	768082	611287	461856	340795	250844	183616	143859	124168	116679	
VC40513	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14240404	14199782	0	74	7485	13912059	284184	14632	8347	6397	5018	3479	2111	1179	542	316	126	112	126	237	553	986	1006399	859293	683581	505896	359752	248708	160825	102107	63296	40851	
VC40514	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14013999	13452114	0	69	4486	13695088	276762	13969	7810	6273	4604	3373	2061	1153	560	265	133	97	126	237	536	952	955033	819358	657244	494579	365836	271561	198439	149088	116876	95273	
VC40515	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13788290	13724217	0	71	0547	13470586	275796	13965	8006	6106	4708	3373	2054	1067	577	262	149	92	127	204	458	760	968961	825939	655883	487274	346414	238911	157100	99626	62441	40506	
VC40518	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13200910	12690466	0	82	1194	12902091	258741	13173	7431	5765	4400	3183	1964	1030	514	256	171	121	138	268	606	1058	884912	755169	599145	444340	317331	222246	146623	98895	71454	62401	
VC40519	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13637427	13580447	0	56	2964	13322661	274575	13598	7526	5925	4445	3212	2017	1044	474	263	129	94	112	202	444	706	1067868	931836	754843	571690	414780	289942	190469	121918	76254	49204	
VC40520	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14034682	13931722	0	71	4782	13705592	284633	14890	8439	6569	4945	3611	2213	1177	550	285	143	92	105	220	467	751	979972	835541	667070	496310	357758	249701	164927	107131	67719	44225	
VC40522	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	6245716	6117581	0	74	1465	6099981	126531	6319	3616	2748	2124	1544	939	514	281	120	63	42	46	122	311	415	428568	366493	292778	220379	161776	116537	80613	54669	35914	23388	
VC40523	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13324726	13296597	0	78	7755	13008381	275685	13772	7575	5960	4382	3218	1892	991	528	243	141	97	149	221	531	960	905637	766300	602992	443587	314464	213769	138464	87166	53897	34584	
VC40524	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13795597	13682536	0	82	3271	13471592	280042	14310	8153	6460	4776	3549	2189	1115	614	281	183	106	172	291	660	1104	954841	815609	648564	482350	346266	243698	161529	104333	66434	43435	
VC40528	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13829199	13510237	0	75	3276	13501606	283743	14627	8263	6202	4905	3453	2087	1173	568	320	139	106	140	250	573	1044	941161	804891	642198	484305	356468	258069	179206	122929	81018	52780	
VC40529	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14034576	13959678	0	71	6339	13708253	283577	14326	8045	6295	4648	3415	2015	1067	536	290	156	121	116	258	557	901	976692	835160	666656	496023	358019	249533	163510	103895	65243	42458	
VC40530	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13932576	12964600	0	64	9397	13611927	278466	13827	7556	6219	4473	3299	2018	1068	587	259	162	124	166	306	753	1366	939793	817244	675639	533930	422230	336165	258402	190141	131284	85981	
VC40531	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13887252	13682157	0	84	1166	13564132	279804	14327	8100	6236	4820	3337	2059	1155	546	253	118	137	135	275	654	1164	946491	800891	633593	465939	330853	227728	148040	96468	62877	46589	
VC40533	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14094279	13955875	0	71	1224	13764608	287081	14318	8108	6257	4720	3378	2111	1094	555	263	146	100	117	201	485	737	965012	819420	648923	483337	347781	242987	160304	104221	66110	42623	
VC40534	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14011177	13787920	0	77	7813	13681667	286308	14439	8099	6190	4692	3327	2050	1091	573	275	132	144	164	282	636	1108	954474	813738	648182	482652	350676	249589	168316	111650	71663	46456	
VC40535	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13981079	13745434	0	88	2437	13655395	280302	14547	8201	6460	4864	3539	2141	1158	597	317	165	153	194	414	960	1672	978012	842086	674502	506546	371476	265489	180707	120223	77967	50805	
VC40536	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	11391665	11113911	0	68	4439	11130252	225591	11774	6605	5314	4064	2887	1807	891	471	231	118	92	120	214	452	782	802110	695786	559913	426074	315887	231317	161196	109936	72103	46914	
VC40538	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	7591420	7431657	0	75	2459	7411442	155341	8018	4519	3602	2773	1993	1223	622	328	164	103	58	100	132	347	655	530082	459355	370791	280802	208053	150688	104648	71158	46196	30587	
VC40539	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12879855	12834315	0	86	2429	12581628	257013	13308	7460	5902	4586	3265	2010	1046	527	259	140	118	179	310	734	1370	914454	784628	624033	462465	331774	229558	149563	95522	60031	38293	
VC40540	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13565007	12226865	0	62	1648	13266979	260388	12766	7184	5447	4218	2957	1840	962	490	223	107	86	107	183	371	699	861026	737750	590083	443999	333092	256585	205494	186219	186855	197399	
VC40541	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14535202	14502215	0	76	6603	14195086	294570	15039	8586	6638	5126	3637	2136	1229	638	306	157	116	144	280	567	947	1022605	870928	690776	509833	363867	251309	162385	102455	63912	41240	
VC40544	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14361493	12983864	0	64	0417	14044638	277129	13387	7574	5761	4428	3094	1952	991	513	251	127	98	124	228	484	714	902685	770905	614369	467115	350439	268714	214293	193140	190958	200061	
VC40547	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13035633	12521405	0	60	0558	12735976	261254	12941	7205	5545	4175	3082	1796	1041	526	244	130	93	96	188	490	851	951293	827176	670458	512350	379707	277288	193469	136573	97913	76046	
VC40550	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14273603	14245841	0	78	8257	13934956	294881	14872	8176	6229	4758	3438	2142	1065	560	267	169	107	148	270	582	983	978188	827453	652302	481644	342828	234619	150848	95538	59314	37885	
VC40552	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14153957	14073691	0	77	6522	13821493	288798	14549	8271	6392	4841	3420	2131	1158	537	281	141	109	162	289	541	844	972748	824269	648931	478183	342072	234787	153478	98242	61748	40017	
VC40553	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13114507	13057854	0	65	4474	12808243	267023	13435	7650	5779	4428	3089	1866	990	480	218	126	65	100	158	329	528	906150	769287	608321	447685	317506	219607	141737	90545	56678	37341	
VC40554	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	12913009	12521830	0	72	3129	12619461	253502	13098	7564	5901	4552	3190	1958	1047	518	269	137	99	127	217	498	871	896873	773064	619520	461967	334681	239560	167088	121504	95892	82620	
VC40555	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15135581	15070271	0	44	0494	14791416	301597	14859	8031	6277	4659	3314	2046	1061	535	245	111	86	120	196	430	598	1222198	1088158	907701	705694	519423	371872	250928	164480	105870	69735	
VC40557	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14271326	14240776	0	89	9891	13933850	291713	14791	8346	6540	4929	3601	2183	1199	592	297	197	136	170	344	838	1600	996933	849000	676883	502249	358936	248393	160413	102292	63642	41160	
VC40561	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14191058	13729847	0	61	9239	13859798	287849	14504	8214	6379	4812	3456	2046	1083	588	248	127	129	136	268	508	913	1006979	873118	708142	538734	406434	299773	213269	147815	97570	63976	
VC40564	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13925493	13831305	0	80	0841	13600678	280426	14463	8342	6366	4990	3416	2102	1161	612	309	176	135	143	291	719	1164	984364	845299	673779	502099	361077	254171	166670	107837	68011	44495	
VC40566	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13777390	13724028	0	76	9334	13458103	276472	13994	8105	6201	4881	3449	2036	1096	574	309	148	94	131	253	595	949	967687	822531	653373	482140	343757	237739	154920	98681	61651	39964	
VC40567	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14886569	14665857	0	77	0748	14541061	300264	14935	8359	6570	4947	3599	2256	1091	601	290	148	122	170	304	725	1127	1022132	868930	690303	516825	375589	265746	180195	118608	76117	49770	
VC40624	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15022896	14856478	0	37	1673	14683260	298181	14729	8009	6026	4649	3335	2003	1045	521	233	80	62	85	121	238	319	1223388	1094942	917529	717830	533116	382904	260837	174351	114116	78301	
VC40644	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14207420	13767668	0	90	7422	13875368	284459	14690	8515	6607	5176	3836	2318	1261	645	316	193	134	182	366	1077	2277	993582	862789	701779	535503	401934	297043	211764	147291	99492	65848	
VC40672	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17754403	17038105	0	89	9759	17335802	359713	18353	10556	8084	6313	4538	2780	1464	722	409	236	211	283	484	1440	3015	1223224	1061313	865648	665824	506486	381329	276129	196705	132486	88008	
VC40725	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13832651	13777864	0	75	7313	13504611	283066	14941	8338	6698	4970	3595	2254	1194	606	298	132	108	124	231	572	913	993323	856987	685264	507432	362336	251981	164404	105462	66103	42917	
VC40746	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16083515	15964895	0	81	5641	15708895	321258	16865	10097	7661	5952	4395	2794	1423	806	365	211	142	178	298	804	1371	1154278	999431	805190	602465	436246	307952	203483	132381	83959	55527	
VC40786	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17406580	16897457	0	104	065	16992767	352755	18375	10790	8179	6521	4807	3039	1649	816	458	258	206	293	580	1625	3462	1227748	1067851	868537	660515	495771	365121	257997	179550	119325	79963	
VC40827	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14378407	13993388	0	80	7978	14042387	288627	15047	8659	6809	5239	3720	2321	1285	663	314	210	147	167	338	903	1571	1019615	885459	718221	549363	408919	299994	210352	144135	95670	63060	
VC40924	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	10801752	10776788	0	77	0343	10544153	224798	11015	6327	4773	3649	2432	1540	814	416	209	106	110	97	156	413	744	739578	623531	490794	363145	256944	175438	113508	71703	44111	28403	
VC41007	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14725357	14666475	0	103	504	14379584	294295	15628	9055	7168	5683	4158	2691	1386	722	379	188	167	226	402	1103	2522	1065996	924272	746391	557026	402564	281298	183965	119317	75822	50198	
VC41008	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15209057	15153776	0	100	594	14849846	306404	16133	9583	7513	5837	4228	2614	1358	677	361	198	184	204	435	1119	2363	1087888	944249	755241	560459	403415	280603	183524	117960	74469	49164	
VC41009	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	13979568	12800731	0	67	0787	13661811	273377	13934	8114	6157	4823	3608	2208	1225	619	280	149	122	150	285	854	1852	956537	849195	711085	569308	461095	373937	295394	223878	158588	105865	
VC41010	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17088654	16966968	0	83	6055	16690150	342500	17880	10446	8084	6174	4470	2739	1458	821	359	238	126	167	411	991	1640	1208679	1050137	847831	630442	454319	319983	211458	137423	86218	57527	
VC41011	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	17887265	17389552	0	72	9532	17471070	358090	18693	10800	8400	6523	4770	2982	1596	835	373	199	155	181	290	818	1490	1263998	1101010	895194	682232	508834	375455	264670	183774	122250	81565	
VC41013	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	14723339	14471144	0	77	9935	14379599	295533	15494	8856	6933	5405	3958	2447	1365	688	315	146	128	126	251	731	1364	1047426	907187	735048	554075	407441	293761	201272	135402	88424	58528	
VC41014	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	16681117	16486555	0	89	3923	16290693	334245	17634	10261	8049	6113	4464	2698	1477	734	396	207	160	209	368	1093	2316	1187633	1029794	827209	623793	456945	324519	217435	143404	92435	60604	
VC41016	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	18384984	18306703	0	81	6218	17953671	370114	19616	11484	8800	6857	5070	3173	1626	856	419	223	148	177	405	837	1508	1314019	1138891	913268	679230	487718	342798	224038	143921	91016	60465	
VC41017	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15833376	13427372	0	48	0004	15478364	310081	14587	8130	6202	5001	3590	2224	1222	633	291	170	137	144	268	754	1578	1025824	922995	803726	682527	594610	523642	445739	353599	256126	171230	
VC41018	100bp	telseq_elegans	TTAGGC	noreadgroup	txt	UNKNOWN		UNKNOWN	15321045	14818647	0	96	2068	14960077	310124	15865	9012	6983	5316	3947	2489	1263	708	382	215	167	240	387	1156	2714	1051609	906175	732254	558164	420227	310621	220343	153355	102425	67577	
